MAE,RMSE,MSE,MAPE,R2,destination,model,horizon,seed
623.0520143892384,822.7951677671965,676991.888101049,33.47508043342528,-0.7893229590399033,Lăng vua Khải Định,ARIMAX,30,42
623.0520143892384,822.7951677671965,676991.888101049,33.47508043342528,-0.7893229590399033,Lăng vua Khải Định,ARIMAX,30,77
623.0520143892384,822.7951677671965,676991.888101049,33.47508043342528,-0.7893229590399033,Lăng vua Khải Định,ARIMAX,30,99
623.0520143892384,822.7951677671965,676991.888101049,33.47508043342528,-0.7893229590399033,Lăng vua Khải Định,ARIMAX,30,123
623.0520143892384,822.7951677671965,676991.888101049,33.47508043342528,-0.7893229590399033,Lăng vua Khải Định,ARIMAX,30,256
623.0520143892384,822.7951677671965,676991.888101049,33.47508043342528,-0.7893229590399033,Lăng vua Khải Định,ARIMAX,30,512
623.0520143892384,822.7951677671965,676991.888101049,33.47508043342528,-0.7893229590399033,Lăng vua Khải Định,ARIMAX,30,2024
623.0520143892384,822.7951677671965,676991.888101049,33.47508043342528,-0.7893229590399033,Lăng vua Khải Định,ARIMAX,30,2025
272.34042862785225,402.18102583906705,161749.57754496433,14.089684109858611,0.6056655210275982,Lăng vua Khải Định,DLM,1,1
282.68330444469336,392.8531033444698,154333.56080738065,14.871700018158892,0.6237452659063922,Lăng vua Khải Định,DLM,1,7
266.14012104367964,389.2123592772345,151486.26061415108,13.692253208618812,0.6306867902999449,Lăng vua Khải Định,DLM,1,42
269.33221088557247,377.43344721136845,142456.00707385683,14.52215379903209,0.6527019348143763,Lăng vua Khải Định,DLM,1,77
270.1718066284075,388.73480653675705,151114.7498131699,13.76417962602519,0.6315925083881222,Lăng vua Khải Định,DLM,1,99
287.5258959039825,425.64576566429247,181174.31782794176,14.221622378235166,0.5583093241526309,Lăng vua Khải Định,DLM,1,123
283.1512983883244,412.48597016965306,170144.67558679992,15.124426095784143,0.5851988424588137,Lăng vua Khải Định,DLM,1,256
280.41984988376254,404.4728098877487,163598.25393849093,14.860921257954363,0.6011585736000091,Lăng vua Khải Định,DLM,1,512
271.08650154657903,406.47349214904165,165220.69981983703,13.835037374142633,0.5972031607884754,Lăng vua Khải Định,DLM,1,2024
280.29924700675866,394.9203324902577,155962.0690142157,14.649132026733916,0.6197750735572589,Lăng vua Khải Định,DLM,1,2025
437.8423960700692,642.5812249327531,412910.63063607743,22.23715219676735,-0.00592920752845516,Lăng vua Khải Định,DLM,7,1
464.89550922472654,689.2177517579518,475021.1093382856,23.57046978087541,-0.15724220357284957,Lăng vua Khải Định,DLM,7,7
474.58682259952434,683.6609552434321,467392.30172436207,23.9651501210877,-0.13865697028486323,Lăng vua Khải Định,DLM,7,42
437.43688537543665,686.9926400906785,471958.88753876055,23.077937099340218,-0.1497820460483814,Lăng vua Khải Định,DLM,7,77
422.2406385691104,666.008550476373,443567.38930763945,20.197519032469817,-0.08061493046169521,Lăng vua Khải Định,DLM,7,99
484.6988334115075,709.6651869176836,503624.6775229109,23.08158189812797,-0.22692596209493465,Lăng vua Khải Định,DLM,7,123
465.22376947468643,676.7974853019499,458054.8361110431,25.04278613379782,-0.1159091195689328,Lăng vua Khải Định,DLM,7,256
464.7050118022845,684.6570661950936,468755.2982908729,24.1974922685651,-0.1419774904029869,Lăng vua Khải Định,DLM,7,512
433.0860765852441,652.9052651211002,426285.2852228541,21.989957575315408,-0.038512422130408064,Lăng vua Khải Định,DLM,7,2024
477.6193232192574,696.2707573661867,484792.96756328316,24.033286912180046,-0.1810483177075466,Lăng vua Khải Định,DLM,7,2025
612.2211647413055,815.1173788902697,664416.3413689436,28.106546306247626,-0.7560851686236072,Lăng vua Khải Định,DLM,30,1
594.8982188103324,816.0008824949273,665857.4402325002,27.812209783771735,-0.7598940640153096,Lăng vua Khải Định,DLM,30,7
781.2145411855573,985.4093195281836,971031.5270129978,36.087581789456294,-1.5664842308665778,Lăng vua Khải Định,DLM,30,42
597.1706779176881,827.6650006091644,685029.353233368,29.664278103908217,-0.8105663759057706,Lăng vua Khải Định,DLM,30,77
640.3980755379204,856.2698651174371,733198.081908234,30.068144911311016,-0.9378787021545556,Lăng vua Khải Định,DLM,30,99
975.9728377268254,1155.6637518183838,1335558.7072669433,45.06451493295454,-2.529947551899909,Lăng vua Khải Định,DLM,30,123
601.111937823725,789.6427184754066,623535.6228412301,32.61412088737221,-0.6480354127412036,Lăng vua Khải Định,DLM,30,256
853.0991933497951,1045.5906353953171,1093259.776826383,47.158862322698305,-1.8895395251446545,Lăng vua Khải Định,DLM,30,512
587.3563387971441,784.7210110957741,615787.065255174,29.150710892841786,-0.6275555927731045,Lăng vua Khải Định,DLM,30,2024
791.9177400994646,1001.8195392000486,1003642.3891229975,36.09483355852766,-1.6526763482509996,Lăng vua Khải Định,DLM,30,2025
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,1
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,7
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,42
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,77
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,99
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,123
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,256
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,512
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,2024
256.76623094188096,392.6466777997761,154171.41358720118,13.280929642860754,0.6241405698110873,Lăng vua Khải Định,ETS,1,2025
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,1
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,7
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,42
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,77
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,99
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,123
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,256
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,512
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,2024
465.60591447185055,769.611363188191,592301.6503483857,25.37925169444418,-0.4429600149429753,Lăng vua Khải Định,ETS,7,2025
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,1
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,7
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,42
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,77
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,99
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,123
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,256
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,512
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,2024
743.6425537506017,1001.9403878573775,1003884.5408197921,42.66801645724487,-1.653316367131965,Lăng vua Khải Định,ETS,30,2025
310.0830997963123,458.6761695425885,210383.8285062614,15.923308493705449,0.48709852194097103,Lăng vua Khải Định,LSTM,1,1
332.2373262117339,489.4626571866344,239573.69278020074,16.361159468477,0.4159356163281931,Lăng vua Khải Định,LSTM,1,7
332.409311574415,495.8426937649921,245859.9769601237,16.448922516123005,0.4006100826582628,Lăng vua Khải Định,LSTM,1,42
325.6583926147933,479.5010960754943,229921.3011376004,16.172446671495432,0.4394674912609995,Lăng vua Khải Định,LSTM,1,77
327.6888816273179,484.9327794735824,235159.8006079741,16.235015773464525,0.4266963855146939,Lăng vua Khải Định,LSTM,1,99
331.1184288503962,489.43668777623253,239548.27134136934,16.354409534073273,0.41599759206864617,Lăng vua Khải Định,LSTM,1,123
329.8893894195849,488.30659423610297,238443.3299744621,16.299413995575048,0.4186913640390446,Lăng vua Khải Định,LSTM,1,256
327.974268001727,485.6512178070103,235857.10535743216,16.2153481646605,0.42499640391822824,Lăng vua Khải Định,LSTM,1,512
329.8064489189467,488.18023749043715,238319.9442762196,16.32422436414053,0.4189921699871503,Lăng vua Khải Định,LSTM,1,2024
315.68196033699144,465.23404211520324,216442.71394285068,15.696753138431108,0.47232737095526456,Lăng vua Khải Định,LSTM,1,2025
429.2892598087313,647.5404351251805,419308.615122108,22.020794677665297,-0.021515920454440396,Lăng vua Khải Định,LSTM,7,1
471.41126421441976,670.1630623216781,449118.5301003694,22.88112309673487,-0.09413857031060768,Lăng vua Khải Định,LSTM,7,7
454.1282435854821,653.1008041089588,426540.6603277685,22.582155588967183,-0.03913456469068399,Lăng vua Khải Định,LSTM,7,42
461.56257289823384,658.874899819779,434116.13361252384,22.790034925223516,-0.05758986536009969,Lăng vua Khải Định,LSTM,7,77
460.6211330848744,655.0309366739998,429065.5280000175,22.991418280349016,-0.0452856248674276,Lăng vua Khải Định,LSTM,7,99
465.67219882031407,661.1927371187132,437175.8356185359,22.964415618812378,-0.06504388418601281,Lăng vua Khải Định,LSTM,7,123
463.02292004252683,659.4587837740821,434885.88749679155,22.821044678083403,-0.059465132929744424,Lăng vua Khải Định,LSTM,7,256
460.2341682618148,658.229422433527,433265.9725571745,22.679328173303688,-0.05551871055509583,Lăng vua Khải Định,LSTM,7,512
461.267859256009,659.9271807411449,435503.8838809557,22.70667982337947,-0.06097069022677992,Lăng vua Khải Định,LSTM,7,2024
475.01883088090034,682.0851505489438,465240.1525993754,22.758491226408097,-0.1334139237194456,Lăng vua Khải Định,LSTM,7,2025
537.6420043504993,699.5918373622617,489428.73890390515,26.866848729338734,-0.29358430245177236,Lăng vua Khải Định,LSTM,30,1
526.8939007154378,699.1196168223116,488768.2386257758,25.412024445424734,-0.2918385676314865,Lăng vua Khải Định,LSTM,30,7
511.57185873661837,675.728338941424,456608.78804853605,25.35765207023053,-0.2068395531981333,Lăng vua Khải Định,LSTM,30,42
516.223230850899,682.1278566660465,465298.41283981444,25.400433206272478,-0.2298066602163431,Lăng vua Khải Định,LSTM,30,77
507.6992306111784,672.4925014552136,452246.16451349045,25.198556751386498,-0.19530892396888078,Lăng vua Khải Định,LSTM,30,99
513.6953030380961,682.4709518242213,465766.6000838586,25.160154043530746,-0.23104410219995053,Lăng vua Khải Định,LSTM,30,123
509.32187205230065,676.229421543799,457286.230561461,25.170360555620917,-0.2086300671808139,Lăng vua Khải Định,LSTM,30,256
513.2300094054833,679.8237245059178,462160.29640109796,25.299028674713174,-0.22151246365264998,Lăng vua Khải Định,LSTM,30,512
521.0019399139599,689.995857958221,476094.28399950144,25.367879857176096,-0.2583406802960362,Lăng vua Khải Định,LSTM,30,2024
596.267122202106,779.1720862935593,607109.140059058,27.411427634245328,-0.6046194083620977,Lăng vua Khải Định,LSTM,30,2025
245.67308186598868,353.0459999591867,124641.47808718205,12.680009598751688,0.7170932367242557,Lăng vua Khải Định,RF,1,1
243.50830645947727,350.9320378877089,123153.29521602034,12.610108475235718,0.720471060910104,Lăng vua Khải Định,RF,1,7
244.5125617393923,355.3132640010766,126247.51557509878,12.582653869714399,0.7134479103499309,Lăng vua Khải Định,RF,1,42
243.86551725020135,351.00186811923396,123202.31142319212,12.577985705210542,0.7203598056784442,Lăng vua Khải Định,RF,1,77
243.11758897089717,345.7023063745997,119510.08463271758,12.615325766101465,0.7287402898206694,Lăng vua Khải Định,RF,1,99
245.34462499406683,352.47684337455973,124239.92511529393,12.581577236113914,0.7180046672793488,Lăng vua Khải Định,RF,1,123
246.72178241109893,354.32710959803865,125547.7005961005,12.738251024269989,0.7150363253273416,Lăng vua Khải Định,RF,1,256
241.581049090582,348.9273675161645,121750.30780176053,12.436567829505396,0.7236555114989138,Lăng vua Khải Định,RF,1,512
245.62667759794076,354.7504031792789,125847.84855586095,12.709602614178117,0.7143550602372386,Lăng vua Khải Định,RF,1,2024
242.75218368385896,354.22729922944814,125476.97951938897,12.462620373754657,0.7151968454945836,Lăng vua Khải Định,RF,1,2025
390.7112745101016,620.23451433147,384690.85276799445,18.913029277065547,0.11529139906985508,Lăng vua Khải Định,RF,7,1
393.489358422975,624.7071204197889,390258.9863031846,19.03710196829489,0.10248585510054942,Lăng vua Khải Định,RF,7,7
394.2517324409733,626.8630056637592,392957.22786980215,19.020402061901393,0.09628046314959104,Lăng vua Khải Định,RF,7,42
403.40117607279007,641.4659550204011,411478.57145023526,19.492263084575267,0.053685241951873075,Lăng vua Khải Định,RF,7,77
391.0710568201165,620.5002308795275,385020.5365215469,18.899738577650755,0.11453319530634976,Lăng vua Khải Định,RF,7,99
395.1596138767957,620.4193727796226,384920.1981202602,19.18848828822228,0.11476395266900397,Lăng vua Khải Định,RF,7,123
400.1251835844161,626.633945209719,392670.1012890971,19.53452103227116,0.09694079430557678,Lăng vua Khải Định,RF,7,256
392.0261990516498,615.7163129374566,379106.578017296,19.047224202524575,0.12813406446299247,Lăng vua Khải Định,RF,7,512
399.64838363739676,646.597172231121,418087.90313728194,19.148871850842514,0.038485159735577534,Lăng vua Khải Định,RF,7,2024
407.46788757034886,651.8949486377293,424967.0240593877,19.530204913955693,0.022664618636577427,Lăng vua Khải Định,RF,7,2025
505.58966839266185,642.490125857095,412793.56182386575,25.00016328894433,-0.09103374870136238,Lăng vua Khải Định,RF,30,1
484.7270847076199,625.1504941439413,390813.140328414,23.62817456394766,-0.03293841030446343,Lăng vua Khải Định,RF,30,7
491.84098667583385,627.3347433388556,393548.8802000278,23.977197865525426,-0.040169105750416545,Lăng vua Khải Định,RF,30,42
514.9988318748627,663.1765051669373,439803.07700543286,25.34653307558606,-0.16242122981649998,Lăng vua Khải Định,RF,30,77
501.08417247661237,643.933554880811,414650.4231014385,24.73791240531177,-0.09594152466457628,Lăng vua Khải Định,RF,30,99
518.9194729096108,660.421122772089,436156.0594035466,25.839141019954976,-0.1527819823723655,Lăng vua Khải Định,RF,30,123
523.3959126636269,668.8328833007006,447337.4257843286,25.8198707248889,-0.1823348853394744,Lăng vua Khải Định,RF,30,256
491.1154799016967,629.6517641318827,396461.34407439205,24.20010273026038,-0.047866891454159566,Lăng vua Khải Định,RF,30,512
505.9254528311685,662.1031645543968,438380.60051294666,24.319705367193777,-0.1586615542702543,Lăng vua Khải Định,RF,30,2024
502.24669075610444,652.3632324237564,425577.787018372,24.045344072951945,-0.12482308658874941,Lăng vua Khải Định,RF,30,2025
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,1
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,7
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,42
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,77
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,99
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,123
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,256
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,512
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,2024
283.57487908332314,408.01917787489674,166479.64951370662,14.895681629777627,0.5941339269819974,Lăng vua Khải Định,SARIMAX,1,2025
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,1
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,7
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,42
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,77
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,99
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,123
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,256
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,512
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,2024
453.1061195820573,652.362049603255,425576.2437625597,23.67820231816036,-0.036785061628306304,Lăng vua Khải Định,SARIMAX,7,2025
569.5522340741423,718.9653422080789,516911.16329638,29.182023702675753,-0.36622170594189174,Lăng vua Khải Định,SARIMAX,30,1
569.5522340741423,718.9653422080789,516911.16329638,29.182023702675753,-0.36622170594189174,Lăng vua Khải Định,SARIMAX,30,7
569.5522340741423,718.9653422080789,516911.16329638,29.182023702675753,-0.36622170594189174,Lăng vua Khải Định,SARIMAX,30,42
569.5522340741423,718.9653422080789,516911.16329638,29.182023702675753,-0.36622170594189174,Lăng vua Khải Định,SARIMAX,30,77
569.5522340741423,718.9653422080789,516911.16329638,29.182023702675753,-0.36622170594189174,Lăng vua Khải Định,SARIMAX,30,99
569.5522340741423,718.9653422080789,516911.16329638,29.182023702675753,-0.36622170594189174,Lăng vua Khải Định,SARIMAX,30,123
569.5522340741423,718.9653422080789,516911.16329638,29.182023702675753,-0.36622170594189174,Lăng vua Khải Định,SARIMAX,30,256
